2015-06-09 23:10:16,24359143-7891-42F9-B1DB-DD2DA5E26820,8.3,"iPhone5,2",,,1
2015-06-09 23:05:45,E10F7364-AE54-4920-88D2-8A3432DEC59C,8.1.3,"iPhone4,1",,,1
2015-06-09 22:31:02,24359143-7891-42F9-B1DB-DD2DA5E26820,8.3,"iPhone5,2",,,1
2015-06-09 21:33:50,CDBDFA3A-F89C-488D-9350-952C65391F91,8.3,"iPhone4,1",,,1
2015-06-09 21:25:52,73286489-FE4A-4D41-BC36-58ABAF7AEE6C,7.1.1,"iPhone5,2",,,1
2015-06-09 20:55:38,8b2ae57e-b199-4ab2-a9f1-adb92553bcf8,4.1.2,"arubaslimssxx,GT-I8260,samsung",,b9012cf9-5ceb-4bfc-8f7a-94f91ca5421f,3
2015-06-09 20:50:06,5ff932f9-c073-47d6-81b4-cf587ea08344,4.4.2,"jfltexx,GT-I9505,samsung",,72fabc2b-b1fd-48d1-ab21-1eaea29c126f,3
2015-06-09 20:50:03,d18edb6d-9f7a-4ec0-8c2d-2adbe21ce525,4.2.2,"htc_europe,HTC One X+,HTC",,17fedc49-72f5-460a-a59d-d37cacec5c0d,3
2015-06-09 20:47:01,18EDC052-779C-4BFB-B579-D67EA3DA3B95,8.3,"iPhone6,2",,,1
2015-06-09 20:46:34,23E50EB7-5AB9-4D8F-A0EB-77A4A61A8934,8.3,"iPhone7,2",,,1
2015-06-09 20:46:00,cb6af564-3c46-4461-9f18-0013d8c49c68,4.4.2,"t03gxx,GT-N7100,samsung",,628b59af-f7d2-447d-b7a2-ed9ace5ee7b0,3
2015-06-09 20:27:37,8CDA094F-6BC6-4231-911F-594196A34B92,7.1.1,"iPhone4,1",,,1
2015-06-09 20:24:56,5E4C00C0-CED2-4832-9F00-D074E94CE40F,8.3,"iPhone7,2",,,1
2015-06-09 20:18:00,CB7469A0-C148-4134-B8E9-F74912D7672F,7.1.2,"iPhone3,1",,,1
2015-06-09 20:12:07,66EA8AAC-965A-4A45-9570-CFC5E7B7F854,8.3,"iPhone7,2",,,1
2015-06-09 20:07:31,5E6A9DE0-EC97-4902-9276-42A059B50624,8.3,"iPhone7,2",,,1
2015-06-09 20:07:00,9B3344A0-CD19-4A30-8E8F-136D3C3871FA,8.3,"iPhone5,2",,,1
2015-06-09 20:04:32,81BBBFC5-54E6-4458-9103-13C4C98D4A89,8.3,"iPad3,3",,,2
2015-06-09 20:03:58,D2439905-BFC0-4631-9A84-9EF1B141332F,8.1.1,"iPhone7,2",,,1
2015-06-09 19:43:44,cd6b93ab-a6ea-4990-95c5-b544b1e2fba4,5.0.2,"chagallwifixx,SM-T800,samsung",,ff0a5954-99d8-47ae-842a-ea410ffb91f4,3
2015-06-09 19:29:51,65D0D5C5-C464-4AED-AF5C-CD26E1D8DD30,8.3,"iPhone7,2",,,1
2015-06-09 19:20:41,17227DCE-6B6B-4028-BD3D-063AF9478A0E,7.1.2,"iPhone3,1",,,1
2015-06-09 19:19:54,626832C9-3C45-451E-9B4F-FF09093EE2B5,8.2,"iPhone7,2",,,1
2015-06-09 19:19:15,D602397D-B034-4C1C-B875-D20EDDDCA150,8.3,"iPhone7,2",,,1
2015-06-09 19:15:55,A6507299-C6F8-422C-BB0B-14F6401BB3D6,8.3,"iPhone7,2",,,1
2015-06-09 19:15:34,AA39317B-1847-4F20-9C02-7124E7572543,8.1.3,"iPhone7,2",,,1
2015-06-09 19:09:40,094B44BD-6AA8-418E-8FB1-F27D49ABC242,8.3,"iPhone6,2",,,1
2015-06-09 19:08:02,27795FF4-2D14-45BF-8780-359E7DD1D632,8.3,"iPhone6,2",,,1
