2015-06-12 18:30:10,2F8CD835-6611-40B9-BF00-B8CFE40C233F,7.1.2,"iPhone3,1",,,1
2015-06-12 18:30:10,2F8CD835-6611-40B9-BF00-B8CFE40C233F,7.1.2,"iPhone3,1",,,1
2015-06-12 16:56:55,979B7467-5677-4F34-AB3F-A01F002DABE3,7.1,"iPad2,1",,,2
2015-06-12 08:35:06,7B1AAAFA-F3ED-48D7-BDD7-E37E421D1158,8.3,"iPad4,2",,,2
2015-06-12 08:15:58,29A62E08-3199-44B3-B77D-399A09BE714C,8.0.2,"iPhone5,4",,,1
