2015-06-22 17:54:47,98EAA815-F7D1-4376-93EF-6CAFCB57E3EE,8.3,"iPhone6,1",,,1
2015-06-22 17:51:46,98EAA815-F7D1-4376-93EF-6CAFCB57E3EE,8.3,"iPhone6,1",,,1
2015-06-22 17:35:03,36f4a42c-cb96-4416-9e99-33aa49c17cb8,5.0,"kltevl,SM-G900W8,samsung",,a47130a5-ff17-417d-9676-b4e5d9e0c00e,3
2015-06-22 11:49:55,36F362A3-3AF8-4C36-8740-5536668EE2D8,8.2,"iPhone5,1",,,1
