2015-06-24 20:20:40,FB0AE6D1-A0D1-4806-B272-C45EB75CB277,8.2,"iPhone7,2",,,1
2015-06-24 19:48:15,A673A138-5105-4E02-BA72-B5F2A1F549EF,7.1.2,"iPhone4,1",,,1
2015-06-24 18:17:29,FAF4C633-91FA-4277-9D65-AC8D243C5BD2,8.3,"iPhone4,1",,,1
2015-06-24 18:17:29,FAF4C633-91FA-4277-9D65-AC8D243C5BD2,8.3,"iPhone4,1",,,1
2015-06-24 18:05:16,566F747A-5487-4643-8AFA-2561E332E33D,8.1.3,"iPhone7,2",,,1
2015-06-24 17:50:28,A967F1AA-DA4B-4CA5-8F32-3CDE28D28A89,7.1.2,"iPhone3,2",,,1
2015-06-24 17:33:02,197814D8-49D0-4FAE-B6FB-1096221A4F6A,8.3,"iPad4,2",,,2
2015-06-24 17:01:08,197814D8-49D0-4FAE-B6FB-1096221A4F6A,8.3,"iPad4,2",,,2
2015-06-24 16:01:28,955DD08C-600B-4812-9764-EE0B3043D468,8.3,"iPhone7,2",,,1
2015-06-24 12:41:50,9C2AD471-52B1-4D29-B97D-ECCF8F388DA2,8.3,"iPad2,2",,,2
2015-06-24 11:46:28,6D1A4ABC-C7BB-4AF3-9729-9BC48FE8C75B,8.3,"iPhone7,1",,,1
2015-06-24 11:03:55,89b93474-978c-4d04-8bd2-746f0c8e17ae,5.0.2,"bacon,A0001,OnePlus",,26e55b0d-333e-4f37-a983-0746a4c0f907,3
2015-06-24 10:54:30,384C63ED-D788-4618-976E-D9FE46FA4C07,7.1.2,"iPhone3,1",,,1
2015-06-24 10:08:39,484bf868-56bd-4a3e-8184-3457e78ac228,4.2.2,"goldenve3gxx,GT-I8200N,samsung",,ef4ed4a9-64ce-464f-a1fb-0f51bd418a0e,3
2015-06-24 09:46:15,478290f8-eee3-446e-a17b-19032050e41c,5.0,"kltexx,SM-G900F,samsung",,b27294b5-70e8-4f3d-9cc2-b480ab094dfc,3
2015-06-24 09:39:08,C0D8F19D-C11F-4B20-AF16-0D6C8E2BACE4,8.3,"iPhone4,1",,,1
2015-06-24 09:23:50,3500B6D5-D47A-412C-9B90-0DFA60276D9B,8.3,"iPhone7,2",,,1
2015-06-24 09:11:01,37dde612-5fb8-4b8a-a195-affec72523d1,4.1.2,"GT-I9100,GT-I9100,samsung",,f92a948d-7dc4-4780-abcc-b311a9169a55,3
2015-06-24 09:00:06,c7e75501-d05b-46f0-9ba9-c4a8742771ea,4.4.2,"s3ve3gxx,GT-I9301I,samsung",,8877100d-54ee-4668-85f9-51ca1b4074a3,3
2015-06-24 08:55:04,37071BB5-B6FB-461C-832F-9FDB562DD946,8.1.3,"iPhone7,2",,,1
2015-06-24 08:31:55,0A5A286C-A614-443E-A7FF-EA3E5DF29645,8.3,"iPhone7,2",,,1
2015-06-24 08:08:56,1d305f2d-cff9-4db7-9dae-82f6aba6fb0d,4.4.2,"s3ve3gxx,GT-I9301I,samsung",,c696b45f-df67-4410-835b-075887af2243,3
2015-06-24 08:05:29,20624C00-BDB0-4DBF-A3E7-3929AEE2B50D,8.3,"iPhone6,2",,,1
2015-06-24 07:46:43,41ba98c7-f334-4892-9ed8-91b5b4783da3,5.0.1,"jfveltexx,GT-I9515,samsung",,4dfac0f3-ef70-4126-919a-81c31b6b6173,3
2015-06-24 07:44:52,BF46048F-BB36-4B1C-ACFB-915E46F727C2,8.3,"iPhone7,2",,,1
2015-06-24 07:43:06,6273D525-AC33-4BEF-84BF-0611E919F47A,8.3,"iPhone7,2",,,1
2015-06-24 07:36:38,56708AF5-88B7-41EE-AFC6-E105761E920B,8.3,"iPhone7,2",,,1
2015-06-24 06:58:56,426FF612-BB7C-4EE3-8F3B-A24C182FCAD4,8.3,"iPhone6,2",,,1
2015-06-24 06:50:44,19f567f7-335d-42d5-9305-8678a4b0ed9e,4.1.2,"goldenxx,GT-I8190,samsung",,cb388e65-26f7-44e2-a8a2-eff838924039,3
2015-06-24 06:48:09,D62944BC-260A-492E-9CFF-9B29D8725944,8.3,"iPad3,4",,,2
2015-06-24 06:19:13,9859F80B-2D9C-4AAC-A08D-09751CE9BC55,8.1.2,"iPad2,4",,,2
2015-06-24 06:07:54,439871cc-2656-4680-a0e1-31e8e28b5d42,5.0.1,"trltexx,SM-N910F,samsung",,7395b471-5474-4a2b-9585-b503d41f602b,3
2015-06-24 06:06:28,21665558-4E0F-47DC-BAC3-933643B452A0,8.3,"iPhone6,2",,,1
2015-06-24 05:58:15,8DB04F79-06EC-41B0-B56E-5A64A0989345,8.3,"iPhone4,1",,,1
2015-06-24 05:39:41,EFAB4506-C4A4-4B2F-8F7F-BC5A85FDA31B,8.3,"iPhone5,4",,,1
2015-06-24 05:35:29,4041F11A-424A-4DBD-8AE6-80889831D686,8.3,"iPhone6,2",,,1
2015-06-24 05:31:35,be905bfc-9db3-4fc0-a1b8-5ff57ae7aa97,5.0,"kltexx,SM-G900F,samsung",,6bc7f778-ced8-4b3a-8ea5-559b802c3232,3
2015-06-24 05:05:16,EFAB4506-C4A4-4B2F-8F7F-BC5A85FDA31B,8.3,"iPhone5,4",,,1
2015-06-24 04:48:25,49afb11c-5750-44e3-8491-cfceb8dad05e,4.3,"m0xx,GT-I9300,samsung",,8b8145ac-55ef-4736-9e7c-3a37b5e95e1c,3
2015-06-24 04:39:48,A898CD18-EBAD-459C-90DD-B203F31B8674,8.3,"iPhone7,2",,,1
