2015-06-11 20:07:48,81DE1878-BC64-4F03-ABF2-2A358AA47EDA,8.3,"iPad2,4",,,2
2015-06-11 14:21:40,73286489-FE4A-4D41-BC36-58ABAF7AEE6C,7.1.1,"iPhone5,2",,,1
2015-06-11 12:09:05,b4a24525-bba5-485a-8655-01fed3a5c0cb,5.0,"kltexx,SM-G900F,samsung",,a7f3f67e-5e37-4707-a0de-32eb82fb61ed,3
2015-06-11 11:16:44,1ca3464c-05f0-4a02-bcce-fe904f940383,4.4.2,"jfveltexx,GT-I9515,samsung",,ef43aec8-96ff-477d-aaf4-0f74e9cbaabb,3
2015-06-11 08:47:21,B6E7DB7F-581C-4F06-89D2-CA34096E1B62,8.3,"iPhone7,2",,,1
2015-06-11 08:08:04,7966208B-D447-4DC2-92B2-3733D43711CC,8.3,"iPhone7,2",,,1
2015-06-11 08:07:40,8CDA094F-6BC6-4231-911F-594196A34B92,7.1.1,"iPhone4,1",,,1
2015-06-11 07:19:51,47fc66ae-cdd6-4c57-a817-d907d4e72330,4.4.2,"serranoltexx,GT-I9195,samsung",,10a80403-4a68-417f-ba0f-cd787e6f768a,3
2015-06-11 05:34:30,912D67C8-15C6-4701-8421-3B358D94FE08,8.3,"iPhone5,4",,,1
2015-06-11 02:09:33,4C772F21-06DD-4BED-AF96-6C89FBCF309E,8.3,"iPad4,2",,,2
