2015-06-21 22:18:40,7D9EC3C3-6802-4A7C-8303-EF697E399A5B,8.3,"iPhone7,2",,,1
2015-06-21 20:05:12,A11B998C-7474-4653-985D-66373791D1D9,8.3,"iPhone4,1",,,1
2015-06-21 16:57:30,843E289C-A166-458E-A219-0D2A11195701,8.0.2,"iPhone7,2",,,1
